Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
18.640	40.615	0.006	0.914	0.041	1643.734	-0.040
18.702	40.615	0.000	0.914	0.041	1632.768	-0.041
18.765	40.597	0.000	0.914	0.025	1642.516	-0.040
18.828	40.560	-0.006	0.906	0.033	1632.768	-0.040
18.890	40.627	0.000	0.914	0.025	1646.171	-0.041
18.953	40.731	0.000	0.914	0.033	1631.550	-0.040
19.015	41.236	0.006	0.931	0.025	1644.953	-0.040
19.078	41.589	0.000	0.939	0.041	1631.550	-0.040
19.140	41.705	0.000	0.963	0.025	1644.953	-0.041
19.203	41.851	0.000	0.988	0.033	1629.113	-0.041
19.265	42.021	0.000	0.996	0.025	1644.953	-0.043
19.328	42.143	0.006	1.037	0.033	1626.676	-0.044
19.390	42.192	0.000	1.045	0.033	1644.953	-0.043
19.453	42.155	0.006	1.078	0.033	1629.113	-0.044
19.516	41.942	0.000	1.103	0.033	1642.516	-0.045
19.578	41.687	0.012	1.119	0.033	1629.113	-0.043
19.641	41.352	0.000	1.135	0.033	1643.734	-0.043
19.703	40.968	-0.006	1.144	0.041	1629.113	-0.046
19.766	40.609	0.000	1.135	0.033	1640.079	-0.046
19.828	40.231	0.000	1.119	0.025	1629.113	-0.045
19.891	39.903	0.000	1.095	0.033	1641.297	-0.044
19.953	39.623	-0.006	1.070	0.041	1631.550	-0.045
20.016	39.367	0.006	1.029	0.033	1641.297	-0.045
20.079	39.154	0.000	1.013	0.041	1629.113	-0.045
20.141	38.935	0.000	0.972	0.033	1640.079	-0.046
20.204	38.831	0.000	0.923	0.033	1633.987	-0.044
20.266	38.837	0.000	0.865	0.025	1637.642	-0.047
20.329	39.422	0.000	0.841	0.033	1632.768	-0.044
20.391	39.617	0.000	0.808	0.041	1637.642	-0.043
20.454	39.866	0.006	0.791	0.041	1635.205	-0.043
20.516	40.116	0.000	0.767	0.041	1636.424	-0.044
20.579	40.371	0.000	0.775	0.033	1633.987	-0.044
20.641	40.524	0.000	0.759	0.033	1636.424	-0.044
20.704	40.804	0.006	0.759	0.025	1638.861	-0.043
20.767	41.005	0.000	0.767	0.033	1636.424	-0.041
20.829	41.181	0.006	0.791	0.049	1636.424	-0.041
20.892	41.352	-0.006	0.824	0.033	1636.424	-0.041
20.954	41.461	0.006	0.832	0.033	1638.861	-0.041
21.017	41.559	0.006	0.849	0.033	1633.987	-0.043
21.079	41.565	0.000	0.882	0.033	1636.424	-0.041
21.142	41.559	0.006	0.890	0.033	1633.987	-0.043
21.204	41.510	0.006	0.914	0.033	1643.734	-0.043
21.267	41.455	0.000	0.947	0.033	1632.768	-0.040
21.330	41.370	-0.006	0.955	0.033	1642.516	-0.043
21.392	41.273	0.006	0.955	0.025	1631.550	-0.041
21.455	41.169	0.000	0.988	0.041	1643.734	-0.041
21.517	41.066	0.000	0.988	0.033	1629.113	-0.045
21.580	40.883	0.006	0.980	0.033	1641.297	-0.041
21.642	40.944	0.000	0.980	0.041	1631.550	-0.041
21.705	41.029	0.000	0.972	0.033	1646.171	-0.041
21.767	41.504	0.006	0.980	0.041	1630.331	-0.041
21.830	41.754	0.000	0.996	0.025	1643.734	-0.044
21.892	41.924	-0.006	0.996	0.025	1630.331	-0.043
21.955	42.058	0.000	1.037	0.033	1643.734	-0.044
22.018	42.216	0.000	1.062	0.041	1627.894	-0.043
22.080	42.320	0.000	1.103	0.033	1641.297	-0.044
22.143	42.417	0.006	1.135	0.016	1624.239	-0.044
22.205	42.466	-0.006	1.168	0.033	1643.734	-0.045
22.268	42.448	0.000	1.209	0.025	1632.768	-0.044
22.330	42.405	0.000	1.226	0.025	1641.297	-0.046
22.393	42.247	0.006	1.250	0.025	1629.113	-0.047
22.455	41.936	0.000	1.283	0.033	1643.734	-0.045
22.518	41.547	0.006	1.299	0.033	1630.331	-0.047
